date,temp_mean,temp_max,temp_min,humidity,rainfall,District,year,month,Season
2023-10-18,26.9,31.4,22.9,74,0.3,Tiruvannamalai,2023,10,Rabi
2023-10-19,27.1,32.8,21.9,70,0.5,Tiruvannamalai,2023,10,Rabi
2023-10-20,27.2,32.0,21.9,71,3.4,Tiruvannamalai,2023,10,Rabi
2023-10-21,27.1,32.5,22.0,75,0.9,Tiruvannamalai,2023,10,Rabi
2023-10-22,27.8,33.2,22.5,71,0.4,Tiruvannamalai,2023,10,Rabi
2023-10-23,27.7,32.8,22.8,64,0.0,Tiruvannamalai,2023,10,Rabi
2023-10-24,27.8,33.3,21.1,62,1.1,Tiruvannamalai,2023,10,Rabi
2023-10-25,28.1,34.0,22.9,64,0.4,Tiruvannamalai,2023,10,Rabi
2023-10-26,27.7,33.5,22.2,64,0.0,Tiruvannamalai,2023,10,Rabi
2023-10-27,26.8,31.7,23.2,75,3.7,Tiruvannamalai,2023,10,Rabi
2023-10-28,27.3,33.2,22.5,74,6.6,Tiruvannamalai,2023,10,Rabi
2023-10-29,26.1,30.7,22.6,82,11.0,Tiruvannamalai,2023,10,Rabi
2023-10-30,25.5,30.4,23.0,83,4.0,Tiruvannamalai,2023,10,Rabi
2023-10-31,25.7,30.4,22.9,83,6.9,Tiruvannamalai,2023,10,Rabi
2023-11-01,26.1,31.2,23.1,82,6.8,Tiruvannamalai,2023,11,Rabi
2023-11-02,26.1,30.5,23.5,84,12.9,Tiruvannamalai,2023,11,Rabi
2023-11-03,25.6,30.7,23.1,86,8.4,Tiruvannamalai,2023,11,Rabi
2023-11-04,24.3,28.2,22.7,91,36.6,Tiruvannamalai,2023,11,Rabi
2023-11-05,25.4,29.7,22.9,85,10.8,Tiruvannamalai,2023,11,Rabi
2023-11-06,25.8,30.9,22.8,86,27.3,Tiruvannamalai,2023,11,Rabi
2023-11-07,24.8,29.1,22.5,89,36.6,Tiruvannamalai,2023,11,Rabi
2023-11-08,25.0,29.6,22.9,89,14.0,Tiruvannamalai,2023,11,Rabi
2023-11-09,24.9,29.0,22.3,87,6.2,Tiruvannamalai,2023,11,Rabi
2023-11-10,25.0,29.2,22.2,88,6.9,Tiruvannamalai,2023,11,Rabi
2023-11-11,25.9,30.5,22.7,75,0.0,Tiruvannamalai,2023,11,Rabi
2023-11-12,25.7,30.1,21.9,73,0.1,Tiruvannamalai,2023,11,Rabi
2023-11-13,25.9,30.2,21.5,75,3.0,Tiruvannamalai,2023,11,Rabi
2023-11-14,23.5,24.9,21.5,88,29.0,Tiruvannamalai,2023,11,Rabi
2023-11-15,24.3,27.5,21.6,83,1.8,Tiruvannamalai,2023,11,Rabi
2023-11-16,25.4,29.2,22.3,84,0.2,Tiruvannamalai,2023,11,Rabi
2023-11-17,26.0,29.8,22.8,82,2.1,Tiruvannamalai,2023,11,Rabi
2023-11-18,26.4,30.5,23.1,78,0.4,Tiruvannamalai,2023,11,Rabi
2023-11-19,26.4,30.8,22.8,75,0.0,Tiruvannamalai,2023,11,Rabi
2023-11-20,25.4,28.8,21.8,80,0.1,Tiruvannamalai,2023,11,Rabi
2023-11-21,26.1,31.0,24.3,81,4.8,Tiruvannamalai,2023,11,Rabi
2023-11-22,24.9,28.8,23.2,90,23.5,Tiruvannamalai,2023,11,Rabi
2023-11-23,24.5,27.1,23.0,91,18.7,Tiruvannamalai,2023,11,Rabi
2023-11-24,24.7,29.2,22.5,90,18.2,Tiruvannamalai,2023,11,Rabi
2023-11-25,24.5,29.1,22.4,89,4.6,Tiruvannamalai,2023,11,Rabi
2023-11-26,24.5,28.9,22.2,88,9.9,Tiruvannamalai,2023,11,Rabi
2023-11-27,25.3,29.3,22.5,86,2.5,Tiruvannamalai,2023,11,Rabi
2023-11-28,25.0,29.6,23.0,86,2.2,Tiruvannamalai,2023,11,Rabi
2023-11-29,24.6,28.3,22.9,88,2.8,Tiruvannamalai,2023,11,Rabi
2023-11-30,24.5,28.9,22.3,89,3.9,Tiruvannamalai,2023,11,Rabi
2023-12-01,25.1,29.3,23.0,85,8.7,Tiruvannamalai,2023,12,Rabi
2023-12-02,24.9,28.5,22.1,84,5.3,Tiruvannamalai,2023,12,Rabi
2023-12-03,25.2,28.3,23.2,83,11.6,Tiruvannamalai,2023,12,Rabi
2023-12-04,25.7,27.8,23.8,75,1.7,Tiruvannamalai,2023,12,Rabi
2023-12-05,26.7,31.0,23.8,73,0.0,Tiruvannamalai,2023,12,Rabi
2023-12-06,26.5,31.4,22.0,81,0.7,Tiruvannamalai,2023,12,Rabi
2023-12-07,25.8,30.2,22.0,84,3.9,Tiruvannamalai,2023,12,Rabi
2023-12-08,25.1,28.9,22.6,87,13.3,Tiruvannamalai,2023,12,Rabi
2023-12-09,25.0,28.9,22.6,87,9.1,Tiruvannamalai,2023,12,Rabi
2023-12-10,25.6,28.9,22.8,80,0.9,Tiruvannamalai,2023,12,Rabi
2023-12-11,25.1,28.8,22.2,80,0.9,Tiruvannamalai,2023,12,Rabi
2023-12-12,24.7,29.0,21.4,78,0.0,Tiruvannamalai,2023,12,Rabi
2023-12-13,23.8,28.6,19.5,78,0.0,Tiruvannamalai,2023,12,Rabi
2023-12-14,24.4,28.7,20.3,73,0.0,Tiruvannamalai,2023,12,Rabi
2023-12-15,23.8,25.8,22.0,85,12.0,Tiruvannamalai,2023,12,Rabi
2023-12-16,24.3,27.9,22.4,88,6.8,Tiruvannamalai,2023,12,Rabi
2023-12-17,24.9,28.0,22.5,83,1.3,Tiruvannamalai,2023,12,Rabi
2023-12-18,24.7,28.4,22.0,78,0.1,Tiruvannamalai,2023,12,Rabi
2023-12-19,24.6,28.8,21.0,74,0.0,Tiruvannamalai,2023,12,Rabi
2023-12-20,24.5,27.1,22.5,75,0.0,Tiruvannamalai,2023,12,Rabi
2023-12-21,24.3,28.0,21.6,80,0.2,Tiruvannamalai,2023,12,Rabi
2023-12-22,23.9,28.8,20.1,80,0.2,Tiruvannamalai,2023,12,Rabi
2023-12-23,22.8,26.6,19.3,77,0.0,Tiruvannamalai,2023,12,Rabi
2023-12-24,24.1,29.1,19.1,75,0.1,Tiruvannamalai,2023,12,Rabi
2023-12-25,24.8,28.5,21.9,80,2.4,Tiruvannamalai,2023,12,Rabi
2023-12-26,24.2,28.2,21.0,77,0.0,Tiruvannamalai,2023,12,Rabi
2023-12-27,24.4,28.9,20.5,74,0.0,Tiruvannamalai,2023,12,Rabi
2023-12-28,25.2,29.0,23.0,74,0.2,Tiruvannamalai,2023,12,Rabi
2023-12-29,24.8,29.1,22.4,79,0.8,Tiruvannamalai,2023,12,Rabi
2023-12-30,24.5,28.6,21.1,79,0.4,Tiruvannamalai,2023,12,Rabi
2023-12-31,24.2,29.0,20.2,77,0.2,Tiruvannamalai,2023,12,Rabi
2024-01-01,24.2,29.2,20.0,75,0.0,Tiruvannamalai,2024,1,Rabi
2024-01-02,24.2,28.1,20.5,74,0.0,Tiruvannamalai,2024,1,Rabi
2024-01-03,24.2,28.6,20.6,75,0.1,Tiruvannamalai,2024,1,Rabi
2024-01-04,24.3,27.9,21.2,81,2.3,Tiruvannamalai,2024,1,Rabi
2024-01-05,24.8,27.7,22.2,78,0.2,Tiruvannamalai,2024,1,Rabi
2024-01-06,25.0,29.4,22.9,81,6.9,Tiruvannamalai,2024,1,Rabi
2024-01-07,24.0,27.4,22.4,84,10.3,Tiruvannamalai,2024,1,Rabi
2024-01-08,23.1,23.9,22.5,95,31.9,Tiruvannamalai,2024,1,Rabi
2024-01-09,25.0,29.2,22.6,78,0.9,Tiruvannamalai,2024,1,Rabi
2024-01-10,25.1,29.3,21.8,76,0.1,Tiruvannamalai,2024,1,Rabi
2024-01-11,25.1,29.6,21.3,75,0.1,Tiruvannamalai,2024,1,Rabi
2024-01-12,24.7,29.7,20.3,76,0.4,Tiruvannamalai,2024,1,Rabi
2024-01-13,24.7,29.6,20.2,78,0.3,Tiruvannamalai,2024,1,Rabi
2024-01-14,24.9,30.5,19.5,76,0.0,Tiruvannamalai,2024,1,Rabi
2024-01-15,23.9,29.5,18.0,75,0.0,Tiruvannamalai,2024,1,Rabi
2024-01-16,23.8,29.6,17.6,73,0.0,Tiruvannamalai,2024,1,Rabi
2024-01-17,23.8,30.2,18.2,72,0.0,Tiruvannamalai,2024,1,Rabi
2024-01-18,24.7,30.0,19.2,75,0.0,Tiruvannamalai,2024,1,Rabi
2024-01-19,25.2,31.0,20.0,77,0.0,Tiruvannamalai,2024,1,Rabi
2024-01-20,25.6,30.4,21.5,73,0.0,Tiruvannamalai,2024,1,Rabi
2024-01-21,25.6,31.0,21.1,73,0.0,Tiruvannamalai,2024,1,Rabi
2024-01-22,24.7,30.8,19.7,74,0.1,Tiruvannamalai,2024,1,Rabi
2024-01-23,24.6,30.6,18.8,76,0.0,Tiruvannamalai,2024,1,Rabi
2024-01-24,24.8,30.2,19.5,74,0.0,Tiruvannamalai,2024,1,Rabi
2024-01-25,25.0,31.3,19.4,75,0.1,Tiruvannamalai,2024,1,Rabi
2024-01-26,24.9,30.4,20.0,72,0.0,Tiruvannamalai,2024,1,Rabi
2024-01-27,25.1,30.7,20.5,71,0.2,Tiruvannamalai,2024,1,Rabi
2024-01-28,25.2,30.6,20.9,72,0.2,Tiruvannamalai,2024,1,Rabi
2024-01-29,25.0,30.6,21.0,69,0.0,Tiruvannamalai,2024,1,Rabi
2024-01-30,24.8,30.6,19.3,68,0.0,Tiruvannamalai,2024,1,Rabi
2024-01-31,25.8,31.9,20.7,71,0.0,Tiruvannamalai,2024,1,Rabi
2024-02-01,26.5,32.0,21.5,76,0.5,Tiruvannamalai,2024,2,Rabi
2024-02-02,26.8,31.8,23.2,76,0.6,Tiruvannamalai,2024,2,Rabi
2024-02-03,26.8,32.5,22.5,72,0.0,Tiruvannamalai,2024,2,Rabi
2024-02-04,26.0,32.2,20.9,71,0.0,Tiruvannamalai,2024,2,Rabi
2024-02-05,25.6,31.2,20.6,71,0.0,Tiruvannamalai,2024,2,Rabi
2024-02-06,25.8,31.6,21.4,72,0.0,Tiruvannamalai,2024,2,Rabi
2024-02-07,25.6,33.1,19.0,70,0.0,Tiruvannamalai,2024,2,Rabi
2024-02-08,26.0,34.1,18.1,66,0.0,Tiruvannamalai,2024,2,Rabi
2024-02-09,26.0,33.0,20.9,74,0.0,Tiruvannamalai,2024,2,Rabi
2024-02-10,26.4,32.1,21.4,70,0.1,Tiruvannamalai,2024,2,Rabi
2024-02-11,26.2,32.4,21.4,70,0.0,Tiruvannamalai,2024,2,Rabi
2024-02-12,25.6,32.0,19.9,70,0.0,Tiruvannamalai,2024,2,Rabi
2024-02-13,26.4,32.0,20.5,69,0.6,Tiruvannamalai,2024,2,Rabi
2024-02-14,27.0,33.1,22.4,65,0.0,Tiruvannamalai,2024,2,Rabi
2024-02-15,26.4,32.3,21.2,67,0.0,Tiruvannamalai,2024,2,Rabi
2024-02-16,26.7,33.0,21.5,66,0.0,Tiruvannamalai,2024,2,Rabi
2024-02-17,26.7,33.2,20.8,60,0.0,Tiruvannamalai,2024,2,Rabi
2024-02-18,26.4,33.5,20.0,64,0.0,Tiruvannamalai,2024,2,Rabi
2024-02-19,27.1,32.3,22.2,68,0.4,Tiruvannamalai,2024,2,Rabi
2024-02-20,27.2,34.0,21.2,69,0.0,Tiruvannamalai,2024,2,Rabi
2024-02-21,28.3,34.2,23.7,65,0.0,Tiruvannamalai,2024,2,Rabi
2024-02-22,28.5,34.1,23.3,67,0.0,Tiruvannamalai,2024,2,Rabi
2024-02-23,28.7,34.7,24.0,68,0.0,Tiruvannamalai,2024,2,Rabi
2024-02-24,27.9,32.7,24.5,73,1.6,Tiruvannamalai,2024,2,Rabi
2024-02-25,27.3,32.8,22.5,68,0.3,Tiruvannamalai,2024,2,Rabi
2024-02-26,26.8,32.5,22.3,70,0.9,Tiruvannamalai,2024,2,Rabi
2024-02-27,27.2,33.3,22.8,68,0.0,Tiruvannamalai,2024,2,Rabi
2024-02-28,26.4,33.2,19.9,64,0.0,Tiruvannamalai,2024,2,Rabi
2024-02-29,26.4,33.9,19.2,62,0.0,Tiruvannamalai,2024,2,Rabi
2024-03-01,27.0,34.3,20.5,63,0.0,Tiruvannamalai,2024,3,Summer
2024-03-02,26.8,33.5,19.8,64,0.0,Tiruvannamalai,2024,3,Summer
2024-03-03,27.1,33.5,21.4,67,0.0,Tiruvannamalai,2024,3,Summer
2024-03-04,27.3,33.6,22.7,69,0.0,Tiruvannamalai,2024,3,Summer
2024-03-05,27.3,34.5,21.6,65,0.0,Tiruvannamalai,2024,3,Summer
2024-03-06,27.7,35.2,21.4,65,0.0,Tiruvannamalai,2024,3,Summer
2024-03-07,27.8,34.7,22.2,65,0.0,Tiruvannamalai,2024,3,Summer
2024-03-08,28.1,35.3,20.6,64,0.0,Tiruvannamalai,2024,3,Summer
2024-03-09,28.9,35.2,24.1,69,0.0,Tiruvannamalai,2024,3,Summer
2024-03-10,28.7,33.8,24.4,67,0.0,Tiruvannamalai,2024,3,Summer
2024-03-11,28.9,35.0,24.4,67,0.2,Tiruvannamalai,2024,3,Summer
2024-03-12,29.0,36.0,23.0,65,0.0,Tiruvannamalai,2024,3,Summer
2024-03-13,28.8,35.8,23.1,66,0.0,Tiruvannamalai,2024,3,Summer
2024-03-14,29.1,36.7,23.0,62,0.0,Tiruvannamalai,2024,3,Summer
2024-03-15,28.9,35.7,23.4,63,0.0,Tiruvannamalai,2024,3,Summer
2024-03-16,29.3,35.1,24.2,68,0.1,Tiruvannamalai,2024,3,Summer
2024-03-17,29.0,35.3,24.5,66,0.2,Tiruvannamalai,2024,3,Summer
2024-03-18,28.4,35.0,23.4,64,0.0,Tiruvannamalai,2024,3,Summer
2024-03-19,28.5,35.0,23.3,65,0.0,Tiruvannamalai,2024,3,Summer
2024-03-20,28.2,35.3,23.2,66,0.0,Tiruvannamalai,2024,3,Summer
2024-03-21,28.1,34.0,23.7,69,1.4,Tiruvannamalai,2024,3,Summer
2024-03-22,28.8,35.7,23.5,66,0.0,Tiruvannamalai,2024,3,Summer
2024-03-23,29.1,36.5,23.6,63,0.0,Tiruvannamalai,2024,3,Summer
2024-03-24,28.9,36.2,23.8,65,0.0,Tiruvannamalai,2024,3,Summer
2024-03-25,28.1,35.8,21.7,67,0.0,Tiruvannamalai,2024,3,Summer
2024-03-26,27.8,35.7,21.5,64,0.0,Tiruvannamalai,2024,3,Summer
2024-03-27,28.7,35.5,23.0,65,0.0,Tiruvannamalai,2024,3,Summer
2024-03-28,29.7,37.5,23.0,63,0.0,Tiruvannamalai,2024,3,Summer
2024-03-29,29.7,37.2,23.5,64,0.0,Tiruvannamalai,2024,3,Summer
2024-03-30,29.3,37.1,23.5,60,0.0,Tiruvannamalai,2024,3,Summer
2024-03-31,29.1,35.7,22.8,67,0.0,Tiruvannamalai,2024,3,Summer
2024-04-01,30.3,37.8,24.9,65,0.0,Tiruvannamalai,2024,4,Summer
2024-04-02,31.0,38.8,24.8,63,0.0,Tiruvannamalai,2024,4,Summer
2024-04-03,31.0,37.8,26.0,63,0.0,Tiruvannamalai,2024,4,Summer
2024-04-04,31.3,38.8,25.3,63,0.0,Tiruvannamalai,2024,4,Summer
2024-04-05,31.5,39.4,25.5,63,0.0,Tiruvannamalai,2024,4,Summer
2024-04-06,31.4,39.5,24.9,61,0.0,Tiruvannamalai,2024,4,Summer
2024-04-07,31.1,39.5,23.5,55,0.0,Tiruvannamalai,2024,4,Summer
2024-04-08,30.2,38.5,23.3,62,0.0,Tiruvannamalai,2024,4,Summer
2024-04-09,30.2,37.5,25.0,62,0.0,Tiruvannamalai,2024,4,Summer
2024-04-10,29.9,37.2,25.0,64,0.0,Tiruvannamalai,2024,4,Summer
2024-04-11,30.4,37.5,24.7,63,0.3,Tiruvannamalai,2024,4,Summer
2024-04-12,29.3,35.2,23.9,69,0.5,Tiruvannamalai,2024,4,Summer
2024-04-13,30.3,35.7,25.0,64,1.5,Tiruvannamalai,2024,4,Summer
2024-04-14,30.3,38.2,24.0,59,0.0,Tiruvannamalai,2024,4,Summer
2024-04-15,30.2,38.1,23.5,60,0.0,Tiruvannamalai,2024,4,Summer
2024-04-16,30.6,38.1,24.0,60,0.0,Tiruvannamalai,2024,4,Summer
2024-04-17,31.5,39.3,24.6,57,0.0,Tiruvannamalai,2024,4,Summer
2024-04-18,32.5,40.3,26.0,57,0.0,Tiruvannamalai,2024,4,Summer
2024-04-19,32.9,40.5,26.9,55,0.0,Tiruvannamalai,2024,4,Summer
2024-04-20,33.1,40.9,26.4,55,0.0,Tiruvannamalai,2024,4,Summer
2024-04-21,32.5,39.5,27.0,63,0.0,Tiruvannamalai,2024,4,Summer
2024-04-22,32.4,40.5,25.6,60,0.0,Tiruvannamalai,2024,4,Summer
2024-04-23,31.5,39.3,25.0,63,0.1,Tiruvannamalai,2024,4,Summer
2024-04-24,32.1,39.5,25.8,59,0.0,Tiruvannamalai,2024,4,Summer
2024-04-25,31.8,40.0,25.8,63,0.0,Tiruvannamalai,2024,4,Summer
2024-04-26,31.6,39.5,25.1,62,0.0,Tiruvannamalai,2024,4,Summer
2024-04-27,31.3,39.8,24.7,64,0.0,Tiruvannamalai,2024,4,Summer
2024-04-28,31.7,39.4,24.9,64,0.0,Tiruvannamalai,2024,4,Summer
2024-04-29,32.6,39.5,27.0,63,0.0,Tiruvannamalai,2024,4,Summer
2024-04-30,33.2,39.8,27.1,59,0.0,Tiruvannamalai,2024,4,Summer
2024-05-01,34.6,41.7,28.0,47,0.0,Tiruvannamalai,2024,5,Summer
2024-05-02,35.0,41.9,28.5,46,0.0,Tiruvannamalai,2024,5,Summer
2024-05-03,34.7,42.5,27.3,49,0.0,Tiruvannamalai,2024,5,Summer
2024-05-04,34.3,41.4,28.1,49,0.5,Tiruvannamalai,2024,5,Summer
2024-05-05,35.2,41.5,29.0,46,0.0,Tiruvannamalai,2024,5,Summer
2024-05-06,35.3,41.6,29.4,46,0.0,Tiruvannamalai,2024,5,Summer
2024-05-07,34.1,39.8,29.5,54,0.0,Tiruvannamalai,2024,5,Summer
2024-05-08,31.7,37.2,26.5,61,2.6,Tiruvannamalai,2024,5,Summer
2024-05-09,31.5,36.7,27.0,63,1.6,Tiruvannamalai,2024,5,Summer
2024-05-10,30.5,37.7,25.6,69,12.5,Tiruvannamalai,2024,5,Summer
2024-05-11,30.3,35.3,24.9,67,3.7,Tiruvannamalai,2024,5,Summer
2024-05-12,30.5,34.3,24.9,64,5.5,Tiruvannamalai,2024,5,Summer
2024-05-13,30.3,35.8,24.8,68,7.4,Tiruvannamalai,2024,5,Summer
2024-05-14,28.8,33.3,24.9,79,8.9,Tiruvannamalai,2024,5,Summer
2024-05-15,29.8,37.2,25.5,72,19.1,Tiruvannamalai,2024,5,Summer
2024-05-16,26.2,27.5,25.5,90,11.6,Tiruvannamalai,2024,5,Summer
2024-05-17,27.3,31.1,25.0,87,5.9,Tiruvannamalai,2024,5,Summer
2024-05-18,27.7,31.4,24.5,86,32.7,Tiruvannamalai,2024,5,Summer
2024-05-19,27.4,31.3,25.1,86,13.1,Tiruvannamalai,2024,5,Summer
2024-05-20,26.0,29.0,24.4,91,32.2,Tiruvannamalai,2024,5,Summer
2024-05-21,26.5,29.2,24.8,90,28.5,Tiruvannamalai,2024,5,Summer
2024-05-22,26.8,30.8,25.1,91,19.6,Tiruvannamalai,2024,5,Summer
2024-05-23,27.2,30.9,25.1,88,8.9,Tiruvannamalai,2024,5,Summer
2024-05-24,30.0,34.8,25.8,73,0.2,Tiruvannamalai,2024,5,Summer
2024-05-25,31.0,34.8,27.8,62,0.0,Tiruvannamalai,2024,5,Summer
2024-05-26,31.2,35.0,28.3,53,0.1,Tiruvannamalai,2024,5,Summer
2024-05-27,32.4,37.2,28.2,53,0.0,Tiruvannamalai,2024,5,Summer
2024-05-28,32.8,37.7,28.6,50,0.1,Tiruvannamalai,2024,5,Summer
2024-05-29,32.5,37.5,28.1,54,0.1,Tiruvannamalai,2024,5,Summer
2024-05-30,33.3,38.7,29.0,54,0.4,Tiruvannamalai,2024,5,Summer
2024-05-31,32.6,38.9,28.6,56,0.8,Tiruvannamalai,2024,5,Summer
2024-06-01,31.5,38.5,26.6,65,18.0,Tiruvannamalai,2024,6,Kharif
2024-06-02,28.9,34.3,26.6,80,8.8,Tiruvannamalai,2024,6,Kharif
2024-06-03,28.3,30.9,25.9,81,6.8,Tiruvannamalai,2024,6,Kharif
2024-06-04,29.1,34.1,25.6,80,6.9,Tiruvannamalai,2024,6,Kharif
2024-06-05,28.6,33.2,25.5,78,27.0,Tiruvannamalai,2024,6,Kharif
2024-06-06,27.4,30.6,25.3,86,9.9,Tiruvannamalai,2024,6,Kharif
2024-06-07,27.0,31.4,25.0,86,17.8,Tiruvannamalai,2024,6,Kharif
2024-06-08,28.2,33.0,25.1,79,1.6,Tiruvannamalai,2024,6,Kharif
2024-06-09,28.6,33.5,25.1,72,4.1,Tiruvannamalai,2024,6,Kharif
2024-06-10,29.9,35.2,26.2,63,0.8,Tiruvannamalai,2024,6,Kharif
2024-06-11,30.4,35.3,27.0,60,0.4,Tiruvannamalai,2024,6,Kharif
2024-06-12,29.9,34.5,27.1,61,0.6,Tiruvannamalai,2024,6,Kharif
2024-06-13,30.3,34.6,27.1,58,0.3,Tiruvannamalai,2024,6,Kharif
2024-06-14,30.8,36.0,27.3,55,0.0,Tiruvannamalai,2024,6,Kharif
2024-06-15,31.4,36.3,27.2,50,0.0,Tiruvannamalai,2024,6,Kharif
2024-06-16,31.8,37.1,27.4,49,0.6,Tiruvannamalai,2024,6,Kharif
2024-06-17,31.2,35.8,27.4,56,0.2,Tiruvannamalai,2024,6,Kharif
2024-06-18,29.6,35.5,25.0,69,16.5,Tiruvannamalai,2024,6,Kharif
2024-06-19,27.9,34.8,24.8,78,21.1,Tiruvannamalai,2024,6,Kharif
2024-06-20,28.2,33.2,25.2,74,1.7,Tiruvannamalai,2024,6,Kharif
2024-06-21,29.3,34.4,26.5,64,4.2,Tiruvannamalai,2024,6,Kharif
2024-06-22,29.7,35.0,26.3,62,0.0,Tiruvannamalai,2024,6,Kharif
2024-06-23,29.4,35.0,26.3,65,10.1,Tiruvannamalai,2024,6,Kharif
2024-06-24,29.6,35.2,27.0,65,3.4,Tiruvannamalai,2024,6,Kharif
2024-06-25,30.0,34.4,26.5,62,0.9,Tiruvannamalai,2024,6,Kharif
2024-06-26,28.8,31.9,27.0,67,0.0,Tiruvannamalai,2024,6,Kharif
2024-06-27,29.6,34.2,25.9,62,0.0,Tiruvannamalai,2024,6,Kharif
2024-06-28,30.2,36.2,26.4,60,0.1,Tiruvannamalai,2024,6,Kharif
2024-06-29,30.8,36.3,26.2,59,1.4,Tiruvannamalai,2024,6,Kharif
2024-06-30,29.6,33.5,26.0,68,2.9,Tiruvannamalai,2024,6,Kharif
2024-07-01,28.3,31.9,25.4,76,2.6,Tiruvannamalai,2024,7,Kharif
2024-07-02,30.3,35.3,26.7,57,0.0,Tiruvannamalai,2024,7,Kharif
2024-07-03,30.3,36.1,26.1,59,7.6,Tiruvannamalai,2024,7,Kharif
2024-07-04,28.6,33.8,25.8,70,13.9,Tiruvannamalai,2024,7,Kharif
2024-07-05,29.7,35.5,25.4,66,1.2,Tiruvannamalai,2024,7,Kharif
2024-07-06,28.1,32.2,25.5,68,1.5,Tiruvannamalai,2024,7,Kharif
2024-07-07,29.9,35.8,26.1,61,0.8,Tiruvannamalai,2024,7,Kharif
2024-07-08,28.8,31.9,26.4,62,0.5,Tiruvannamalai,2024,7,Kharif
2024-07-09,29.9,35.7,26.5,58,0.2,Tiruvannamalai,2024,7,Kharif
2024-07-10,30.4,36.4,24.3,59,5.7,Tiruvannamalai,2024,7,Kharif
2024-07-11,28.9,33.4,24.4,68,10.1,Tiruvannamalai,2024,7,Kharif
2024-07-12,29.4,36.2,25.7,68,5.4,Tiruvannamalai,2024,7,Kharif
2024-07-13,28.5,33.3,24.5,69,3.6,Tiruvannamalai,2024,7,Kharif
2024-07-14,28.8,33.1,26.2,63,0.9,Tiruvannamalai,2024,7,Kharif
2024-07-15,26.8,31.4,24.7,80,9.8,Tiruvannamalai,2024,7,Kharif
2024-07-16,26.0,27.5,24.3,82,12.2,Tiruvannamalai,2024,7,Kharif
2024-07-17,27.3,30.8,24.8,74,4.0,Tiruvannamalai,2024,7,Kharif
2024-07-18,27.2,30.5,25.0,74,3.2,Tiruvannamalai,2024,7,Kharif
2024-07-19,25.4,26.9,24.4,83,9.5,Tiruvannamalai,2024,7,Kharif
2024-07-20,28.9,33.3,25.3,62,0.0,Tiruvannamalai,2024,7,Kharif
2024-07-21,29.9,34.9,25.4,57,0.0,Tiruvannamalai,2024,7,Kharif
2024-07-22,30.2,34.8,26.7,54,0.0,Tiruvannamalai,2024,7,Kharif
2024-07-23,30.7,35.2,27.0,54,0.0,Tiruvannamalai,2024,7,Kharif
2024-07-24,30.6,35.0,26.8,53,0.4,Tiruvannamalai,2024,7,Kharif
2024-07-25,30.3,35.6,27.0,56,0.7,Tiruvannamalai,2024,7,Kharif
2024-07-26,30.5,34.5,27.4,55,0.4,Tiruvannamalai,2024,7,Kharif
2024-07-27,30.5,34.8,27.2,52,0.0,Tiruvannamalai,2024,7,Kharif
2024-07-28,30.3,34.3,27.2,48,0.0,Tiruvannamalai,2024,7,Kharif
2024-07-29,30.6,36.0,27.1,55,2.3,Tiruvannamalai,2024,7,Kharif
2024-07-30,29.8,33.8,25.4,62,2.8,Tiruvannamalai,2024,7,Kharif
2024-07-31,29.9,35.7,25.5,59,0.7,Tiruvannamalai,2024,7,Kharif
2024-08-01,29.7,35.9,25.0,64,4.5,Tiruvannamalai,2024,8,Kharif
2024-08-02,30.4,36.2,26.9,59,2.2,Tiruvannamalai,2024,8,Kharif
2024-08-03,29.2,36.7,25.6,62,3.7,Tiruvannamalai,2024,8,Kharif
2024-08-04,29.5,36.2,25.7,65,7.3,Tiruvannamalai,2024,8,Kharif
2024-08-05,27.9,33.0,24.5,75,3.3,Tiruvannamalai,2024,8,Kharif
2024-08-06,27.9,31.3,25.0,75,11.6,Tiruvannamalai,2024,8,Kharif
2024-08-07,27.3,32.5,24.3,80,11.4,Tiruvannamalai,2024,8,Kharif
2024-08-08,28.1,32.6,24.5,72,2.0,Tiruvannamalai,2024,8,Kharif
2024-08-09,28.2,34.2,24.5,75,18.0,Tiruvannamalai,2024,8,Kharif
2024-08-10,27.7,33.2,24.0,81,12.9,Tiruvannamalai,2024,8,Kharif
2024-08-11,28.0,33.5,23.9,78,18.7,Tiruvannamalai,2024,8,Kharif
2024-08-12,27.9,33.3,23.5,79,2.4,Tiruvannamalai,2024,8,Kharif
2024-08-13,27.8,32.6,23.2,79,5.3,Tiruvannamalai,2024,8,Kharif
2024-08-14,27.8,32.0,24.1,82,11.0,Tiruvannamalai,2024,8,Kharif
2024-08-15,28.2,32.5,24.5,79,0.6,Tiruvannamalai,2024,8,Kharif
2024-08-16,28.5,33.3,24.8,77,3.7,Tiruvannamalai,2024,8,Kharif
2024-08-17,27.9,32.8,24.6,82,21.8,Tiruvannamalai,2024,8,Kharif
2024-08-18,28.5,33.2,24.3,78,0.6,Tiruvannamalai,2024,8,Kharif
2024-08-19,27.9,32.1,24.2,81,24.2,Tiruvannamalai,2024,8,Kharif
2024-08-20,28.2,32.7,24.6,77,1.0,Tiruvannamalai,2024,8,Kharif
2024-08-21,27.4,31.8,24.1,80,1.8,Tiruvannamalai,2024,8,Kharif
2024-08-22,27.9,32.0,24.3,68,0.5,Tiruvannamalai,2024,8,Kharif
2024-08-23,29.1,33.4,24.5,68,0.0,Tiruvannamalai,2024,8,Kharif
2024-08-24,29.0,34.5,24.8,67,0.3,Tiruvannamalai,2024,8,Kharif
