District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date,Day Of Week
Villupuram,Manalurpettai,Bajra(Pearl Millet/Cumbu),Other,Local,3125.0,3892.0,3852.0,2024-07-11,3
Dindigul,Oddunchairum,Bajra(Pearl Millet/Cumbu),Other,Local,2600.0,3100.0,2850.0,2024-08-05,0
Cuddalore,Panruti,Bajra(Pearl Millet/Cumbu),Other,Local,2232.0,3514.0,2232.0,2024-09-23,0
Cuddalore,Panruti,Bajra(Pearl Millet/Cumbu),Other,Local,2513.0,2609.0,2560.0,2025-03-04,1
Cuddalore,Panruti,Bajra(Pearl Millet/Cumbu),Other,Local,2519.0,2519.0,2519.0,2025-03-03,0
Cuddalore,Panruti,Bajra(Pearl Millet/Cumbu),Other,Local,2529.0,2594.0,2594.0,2024-09-02,0
Cuddalore,Panruti,Bajra(Pearl Millet/Cumbu),Other,Local,2619.0,2899.0,2899.0,2024-07-30,1
Cuddalore,Panruti,Bajra(Pearl Millet/Cumbu),Other,Local,2655.0,2696.0,2696.0,2025-05-02,4
Cuddalore,Panruti,Bajra(Pearl Millet/Cumbu),Other,Local,2765.0,2787.0,2787.0,2025-01-24,4
Cuddalore,Panruti,Bajra(Pearl Millet/Cumbu),Other,Local,2901.0,2901.0,2901.0,2024-12-17,1
Cuddalore,Panruti,Bajra(Pearl Millet/Cumbu),Other,Local,3387.0,3387.0,3387.0,2024-07-18,3
Cuddalore,Panruti,Bajra(Pearl Millet/Cumbu),Other,Local,3811.0,3811.0,3811.0,2024-07-25,3
Villupuram,Sangarapuram,Bajra(Pearl Millet/Cumbu),Other,Local,2500.0,2500.0,2500.0,2025-01-24,4
Villupuram,Sangarapuram,Bajra(Pearl Millet/Cumbu),Other,Local,2620.0,2620.0,2620.0,2025-04-29,1
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1871.0,1919.0,1879.0,2022-10-12,2
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,2009.0,2009.0,2009.0,2022-02-28,0
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,2089.0,2089.0,2089.0,2022-09-21,2
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,3883.0,3883.0,3883.0,2022-09-13,1
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,6069.0,8999.0,7096.0,2023-07-17,0
Villupuram,Thirukovilur,Bajra(Pearl Millet/Cumbu),Bold,Local,3300.0,3750.0,3729.0,2024-06-24,0
Villupuram,Thirukovilur,Bajra(Pearl Millet/Cumbu),Other,Local,1596.0,2363.0,2296.0,2025-05-19,0
Villupuram,Thirukovilur,Bajra(Pearl Millet/Cumbu),Other,Local,1600.0,2631.0,2593.0,2025-06-23,0
Villupuram,Thirukovilur,Bajra(Pearl Millet/Cumbu),Other,Local,2040.0,2869.0,2767.0,2025-01-22,2
Villupuram,Thirukovilur,Bajra(Pearl Millet/Cumbu),Other,Local,2326.0,2541.0,2489.0,2025-02-19,2
Villupuram,Thirukovilur,Bajra(Pearl Millet/Cumbu),Other,Local,2433.0,2585.0,2565.0,2025-07-11,4
Villupuram,Thirukovilur,Bajra(Pearl Millet/Cumbu),Other,Local,2439.0,2669.0,2580.0,2025-02-05,2
Villupuram,Thirukovilur,Bajra(Pearl Millet/Cumbu),Other,Local,2441.0,3109.0,3089.0,2024-11-08,4
Villupuram,Thirukovilur,Bajra(Pearl Millet/Cumbu),Other,Local,2565.0,2617.0,2577.0,2025-06-17,1
Villupuram,Thirukovilur,Bajra(Pearl Millet/Cumbu),Other,Local,3167.0,3180.0,3170.0,2024-08-09,4
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,Local,1800.0,2200.0,2000.0,2024-07-19,4
Thiruvannamalai,Thiruvannamalai,Bajra(Pearl Millet/Cumbu),Other,Local,2110.0,2110.0,2110.0,2025-05-26,0
Thiruvannamalai,Thiruvannamalai,Bajra(Pearl Millet/Cumbu),Other,Local,2256.0,2329.0,2256.0,2025-05-13,1
Tuticorin,Thoothukudi,Bajra(Pearl Millet/Cumbu),Other,Local,1800.0,2500.0,2300.0,2025-04-29,1
Namakkal,Tiruchengode,Bajra(Pearl Millet/Cumbu),Other,Local,2800.0,3200.0,3000.0,2024-09-18,2
Namakkal,Tiruchengode,Bajra(Pearl Millet/Cumbu),Other,Local,3100.0,3300.0,3200.0,2025-02-04,1
Villupuram,Ulundurpettai,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,2149.0,2199.0,2160.0,2023-10-11,2
Villupuram,Ulundurpettai,Bajra(Pearl Millet/Cumbu),Local,FAQ,5790.0,6910.0,6820.0,2023-09-25,0
Villupuram,Ulundurpettai,Bajra(Pearl Millet/Cumbu),Local,FAQ,6030.0,6510.0,6400.0,2023-09-11,0
Villupuram,Ulundurpettai,Bajra(Pearl Millet/Cumbu),Other,Local,2431.0,2465.0,2436.0,2025-02-24,0
Villupuram,Ulundurpettai,Bajra(Pearl Millet/Cumbu),Other,Local,2496.0,2616.0,2576.0,2025-05-21,2
Villupuram,Ulundurpettai,Bajra(Pearl Millet/Cumbu),Other,Local,2511.0,2569.0,2545.0,2025-02-17,0
Villupuram,Ulundurpettai,Bajra(Pearl Millet/Cumbu),Other,Local,2561.0,2733.0,2619.0,2025-03-13,3
Villupuram,Ulundurpettai,Bajra(Pearl Millet/Cumbu),Other,Local,2693.0,2789.0,2756.0,2025-04-15,1
Villupuram,Ulundurpettai,Bajra(Pearl Millet/Cumbu),Other,Local,2696.0,2761.0,2731.0,2025-01-23,3
Villupuram,Ulundurpettai,Bajra(Pearl Millet/Cumbu),Other,Local,2739.0,2789.0,2780.0,2025-01-09,3
Vellore,Vellore,Bajra(Pearl Millet/Cumbu),Bold,FAQ,3219.0,3219.0,3219.0,2024-01-29,0
Vellore,Vellore,Bajra(Pearl Millet/Cumbu),Bold,FAQ,3320.0,3320.0,3320.0,2024-01-10,2
Vellore,Vellore,Bajra(Pearl Millet/Cumbu),Other,Local,2729.0,2860.0,2800.0,2024-11-26,1
Vellore,Vellore,Bajra(Pearl Millet/Cumbu),Other,Local,2809.0,2809.0,2809.0,2025-04-16,2
Villupuram,Vikkiravandi,Bajra(Pearl Millet/Cumbu),Hybrid,Local,2390.0,2662.0,2420.0,2024-06-24,0
Villupuram,Vikkiravandi,Bajra(Pearl Millet/Cumbu),Hybrid,Local,2551.0,2627.0,2619.0,2024-06-27,3
Villupuram,Vikkiravandi,Bajra(Pearl Millet/Cumbu),Other,Local,1789.0,3211.0,3075.0,2024-08-06,1
Villupuram,Vikkiravandi,Bajra(Pearl Millet/Cumbu),Other,Local,2009.0,2539.0,2420.0,2025-05-14,2
Villupuram,Vikkiravandi,Bajra(Pearl Millet/Cumbu),Other,Local,2040.0,2512.0,2429.0,2025-05-26,0
Villupuram,Vikkiravandi,Bajra(Pearl Millet/Cumbu),Other,Local,2239.0,2689.0,2686.0,2025-01-24,4
Villupuram,Vikkiravandi,Bajra(Pearl Millet/Cumbu),Other,Local,2250.0,2509.0,2496.0,2025-03-06,3
Villupuram,Vikkiravandi,Bajra(Pearl Millet/Cumbu),Other,Local,2250.0,2963.0,2700.0,2024-08-28,2
Villupuram,Vikkiravandi,Bajra(Pearl Millet/Cumbu),Other,Local,2251.0,2690.0,2666.0,2025-03-18,1
Villupuram,Vikkiravandi,Bajra(Pearl Millet/Cumbu),Other,Local,2285.0,2589.0,2444.0,2025-05-09,4
Villupuram,Vikkiravandi,Bajra(Pearl Millet/Cumbu),Other,Local,2364.0,2777.0,2630.0,2025-03-28,4
Villupuram,Vikkiravandi,Bajra(Pearl Millet/Cumbu),Other,Local,2677.0,3171.0,3156.0,2024-10-04,4
Villupuram,Vikkiravandi,Bajra(Pearl Millet/Cumbu),Other,Local,2909.0,3131.0,3101.0,2024-10-09,2
Villupuram,Vikkiravandi,Bajra(Pearl Millet/Cumbu),Other,Local,2941.0,2985.0,2959.0,2024-11-13,2
Villupuram,Vikkiravandi,Bajra(Pearl Millet/Cumbu),Other,Local,2960.0,3275.0,3167.0,2024-09-25,2
Villupuram,Vikkiravandi,Bajra(Pearl Millet/Cumbu),Other,Local,3323.0,3530.0,3440.0,2024-07-31,2
Villupuram,Villupuram,Bajra(Pearl Millet/Cumbu),Other,Local,2450.0,2465.0,2458.0,2025-02-27,3
Villupuram,Villupuram,Bajra(Pearl Millet/Cumbu),Other,Local,2480.0,2615.0,2548.0,2025-06-30,0
Villupuram,Villupuram,Bajra(Pearl Millet/Cumbu),Other,Local,2569.0,2615.0,2592.0,2025-02-06,3
Villupuram,Villupuram,Bajra(Pearl Millet/Cumbu),Other,Local,2702.0,2730.0,2716.0,2025-03-25,1
Villupuram,Villupuram,Bajra(Pearl Millet/Cumbu),Other,Local,2729.0,2805.0,2767.0,2025-01-25,5
Villupuram,Villupuram,Bajra(Pearl Millet/Cumbu),Other,Local,2889.0,2942.0,2909.0,2025-01-07,1
Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,Local,2012.0,2731.0,2359.0,2025-02-27,3
Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,Local,2429.0,3008.0,2859.0,2024-09-03,1
Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,Local,2559.0,3656.0,3016.0,2024-09-10,1
Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,Local,2601.0,2771.0,2611.0,2025-03-19,2
Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,Local,3037.0,3097.0,3077.0,2024-10-17,3
Ariyalur,Andimadom,Bajra(Pearl Millet/Cumbu),Bold,FAQ,6000.0,6500.0,6400.0,2023-03-01,2
Ariyalur,Andimadom,Bajra(Pearl Millet/Cumbu),Other,Local,2519.0,3303.0,2559.0,2024-09-18,2
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,2050.0,2540.0,2323.0,2022-09-08,3
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,Local,2121.0,2343.0,2223.0,2024-10-15,1
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,Local,2250.0,2525.0,2431.0,2025-01-20,0
Theni,Cumbum,Bajra(Pearl Millet/Cumbu),Other,Local,1300.0,1500.0,1400.0,2025-01-06,0
Villupuram,Gingee,Bajra(Pearl Millet/Cumbu),Other,Local,1929.0,2445.0,2305.0,2025-02-25,1
Villupuram,Gingee,Bajra(Pearl Millet/Cumbu),Other,Local,2200.0,2545.0,2355.0,2025-03-21,4
Villupuram,Gingee,Bajra(Pearl Millet/Cumbu),Other,Local,2449.0,3150.0,3133.0,2024-09-20,4
Villupuram,Gingee,Bajra(Pearl Millet/Cumbu),Other,Local,2500.0,2626.0,2580.0,2025-02-06,3
Villupuram,Gingee,Bajra(Pearl Millet/Cumbu),Other,Local,2540.0,2777.0,2689.0,2025-02-10,0
Villupuram,Gingee,Bajra(Pearl Millet/Cumbu),Other,Local,2570.0,2780.0,2573.0,2025-04-25,4
Villupuram,Gingee,Bajra(Pearl Millet/Cumbu),Other,Local,2993.0,3065.0,3033.0,2024-10-28,0
Villupuram,Kallakurichi,Bajra(Pearl Millet/Cumbu),Other,Local,2390.0,2390.0,2390.0,2025-05-22,3
Villupuram,Kallakurichi,Bajra(Pearl Millet/Cumbu),Other,Local,2416.0,2619.0,2518.0,2025-05-16,4
Villupuram,Kallakurichi,Bajra(Pearl Millet/Cumbu),Other,Local,2450.0,2619.0,2535.0,2025-02-14,4
Villupuram,Kallakurichi,Bajra(Pearl Millet/Cumbu),Other,Local,2460.0,3129.0,2795.0,2025-03-04,1
Villupuram,Kallakurichi,Bajra(Pearl Millet/Cumbu),Other,Local,2486.0,2486.0,2486.0,2025-06-19,3
Villupuram,Manalurpettai,Bajra(Pearl Millet/Cumbu),Other,Local,2145.0,2214.0,2214.0,2025-03-13,3
Villupuram,Manalurpettai,Bajra(Pearl Millet/Cumbu),Other,Local,2485.0,2541.0,2485.0,2025-02-25,1
Namakkal,Namagiripettai,Bajra(Pearl Millet/Cumbu),Other,FAQ,2600.0,2900.0,2700.0,2023-12-06,2
Namakkal,Namakkal,Bajra(Pearl Millet/Cumbu),Other,Local,2300.0,2500.0,2400.0,2025-02-13,3
Cuddalore,Panruti,Bajra(Pearl Millet/Cumbu),Other,Local,2322.0,3132.0,2322.0,2024-10-08,1
Cuddalore,Panruti,Bajra(Pearl Millet/Cumbu),Other,Local,2327.0,3459.0,3251.0,2024-09-24,1
Cuddalore,Panruti,Bajra(Pearl Millet/Cumbu),Other,Local,2409.0,2409.0,2409.0,2025-06-18,2
Cuddalore,Panruti,Bajra(Pearl Millet/Cumbu),Other,Local,2539.0,2539.0,2539.0,2024-12-11,2
Cuddalore,Panruti,Bajra(Pearl Millet/Cumbu),Other,Local,2581.0,3069.0,2583.0,2024-09-04,2
Cuddalore,Panruti,Bajra(Pearl Millet/Cumbu),Other,Local,2582.0,2800.0,2582.0,2025-07-18,4
Cuddalore,Panruti,Bajra(Pearl Millet/Cumbu),Other,Local,2759.0,2759.0,2759.0,2025-01-09,3
Cuddalore,Panruti,Bajra(Pearl Millet/Cumbu),Other,Local,2769.0,2780.0,2780.0,2025-01-20,0
Namakkal,Rasipuram,Bajra(Pearl Millet/Cumbu),Other,Local,2000.0,2400.0,2200.0,2025-04-23,2
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1711.0,1711.0,1711.0,2022-01-04,1
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1929.0,2039.0,2039.0,2022-10-17,0
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,2039.0,2059.0,2059.0,2022-10-18,1
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,2126.0,2126.0,2126.0,2022-06-10,4
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,2183.0,2383.0,2383.0,2022-07-19,1
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,2414.0,2414.0,2414.0,2022-01-24,0
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,12512.0,12512.0,12512.0,2022-03-09,2
