District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date,Day Of Week
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,3685.0,3719.0,3699.0,2015-07-22,2
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,3696.0,3989.0,3842.0,2015-02-25,2
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,3847.0,3900.0,3883.0,2015-04-29,2
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,3866.0,4522.0,4211.0,2015-05-06,2
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,3886.0,3912.0,3896.0,2015-02-20,4
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,3916.0,4639.0,4277.0,2015-03-30,0
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,3960.0,4449.0,4204.0,2015-03-06,4
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4211.0,4739.0,4475.0,2015-04-13,0
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4289.0,4571.0,4430.0,2015-03-25,2
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4290.0,4364.0,4320.0,2015-03-02,0
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4369.0,4539.0,4454.0,2015-03-09,0
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4396.0,4611.0,4503.0,2015-03-10,1
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4419.0,5001.0,4817.0,2015-05-08,4
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4469.0,4469.0,4469.0,2015-09-11,4
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4469.0,4509.0,4499.0,2015-04-27,0
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4489.0,4529.0,4509.0,2015-03-23,0
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4509.0,4525.0,4516.0,2015-03-24,1
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4539.0,4809.0,4674.0,2015-05-07,3
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4603.0,4629.0,4616.0,2015-03-26,3
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4605.0,4669.0,4645.0,2015-05-27,2
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4666.0,4703.0,4684.0,2015-03-11,2
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4689.0,4805.0,4754.0,2015-03-18,2
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4693.0,4748.0,4711.0,2015-04-16,3
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4716.0,5200.0,4874.0,2015-03-31,1
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4727.0,4768.0,4754.0,2015-03-13,4
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4756.0,4912.0,4875.0,2015-03-12,3
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,4777.0,4899.0,4888.0,2015-03-16,0
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,5009.0,5049.0,5018.0,2015-05-18,0
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,5040.0,5090.0,5067.0,2015-04-24,4
Cuddalore,Virudhachalam,Red Gram,Other,FAQ,0.0,2500.0,0.0,2015-09-01,1
Cuddalore,Virudhachalam,Red Gram,Other,FAQ,0.0,4869.0,0.0,2015-05-13,2
Cuddalore,Virudhachalam,Red Gram,Other,FAQ,0.0,5609.0,0.0,2015-07-07,1
Cuddalore,Virudhachalam,Red Gram,Other,FAQ,0.0,5689.0,0.0,2015-07-13,0
Cuddalore,Virudhachalam,Red Gram,Other,FAQ,3287.0,3309.0,3298.0,2015-08-05,2
Cuddalore,Virudhachalam,Red Gram,Other,FAQ,3769.0,0.0,0.0,2015-02-13,4
Cuddalore,Virudhachalam,Red Gram,Other,FAQ,4389.0,0.0,0.0,2015-03-05,3
